# FinGuard Sample Transactions CSV
# Format: timestamp, transactionId, accountId, type, amount, location, deviceId
1772171745, FRD001_HV1, FRD001, DEBIT, 56000, Mumbai, DEV10
1772174579, TXN003766, ACC601, DEBIT, 29899.8, Ahmedabad, DEV21
1772172466, TXN003767, ACC505, DEBIT, 16314.9, Chennai, DEV13
1772172692, TXN003768, ACC501, DEBIT, 26655.73, Chennai, DEV25
1772172485, TXN003769, ACC604, CREDIT, 12270.88, Lucknow, DEV23
1772174540, TXN003770, ACC601, DEBIT, 6736.57, Hyderabad, DEV12
1772171963, TXN003771, ACC501, CREDIT, 14292.14, Jaipur, DEV22
1772173895, TXN003772, ACC603, DEBIT, 23951.92, Mumbai, DEV25
1772173454, TXN003773, ACC504, CREDIT, 19737.99, Pune, DEV14
1772175081, TXN003774, ACC505, CREDIT, 24464.07, Chennai, DEV12
1772172366, TXN003775, ACC501, CREDIT, 22675.29, Pune, DEV13
1772173740, TXN003776, ACC501, DEBIT, 4843.62, Hyderabad, DEV10
1772174024, TXN003777, ACC602, DEBIT, 14767.99, Delhi, DEV25
1772174689, TXN003778, ACC503, DEBIT, 17885.42, Hyderabad, DEV11
1772174477, TXN003779, ACC504, DEBIT, 18490.82, Pune, DEV23
1772174723, TXN003780, ACC604, DEBIT, 26435.92, Mumbai, DEV10
1772174637, TXN003781, ACC503, DEBIT, 10693.26, Mumbai, DEV12
1772172929, TXN003782, ACC505, CREDIT, 9197.9, Mumbai, DEV14
1772173475, TXN003783, ACC501, DEBIT, 21374.89, Delhi, DEV24
1772172885, TXN003784, ACC501, CREDIT, 11472.91, Ahmedabad, DEV10
1772172116, TXN003785, ACC604, DEBIT, 13672.01, Ahmedabad, DEV24
1772171915, TXN003786, ACC601, DEBIT, 1119.74, Bangalore, DEV12
1772173144, TXN003787, ACC601, CREDIT, 26454.98, Jaipur, DEV11
1772173521, TXN003788, ACC504, DEBIT, 6866.09, Kolkata, DEV13
1772173424, TXN003789, ACC605, CREDIT, 13303.7, Hyderabad, DEV13
1772171982, TXN003790, ACC603, DEBIT, 18320.32, Ahmedabad, DEV22
1772173708, TXN003791, ACC601, DEBIT, 7076.12, Delhi, DEV22
1772171874, TXN003792, ACC503, DEBIT, 25753.55, Lucknow, DEV10
1772174794, TXN003793, ACC503, CREDIT, 7221.65, Delhi, DEV25
1772174667, TXN003794, ACC604, DEBIT, 8632.09, Kolkata, DEV21
1772175205, TXN003795, ACC602, DEBIT, 9711.04, Jaipur, DEV24
1772172631, TXN003796, ACC603, CREDIT, 9918.56, Chennai, DEV12
1772174190, TXN003797, ACC604, DEBIT, 1093.36, Lucknow, DEV13
1772172576, TXN003798, ACC505, CREDIT, 15619.71, Kolkata, DEV22
1772172601, TXN003799, ACC502, CREDIT, 11154.3, Bangalore, DEV21
1772171757, TXN003800, ACC501, CREDIT, 21386.2, Delhi, DEV24
1772172950, TXN003801, ACC503, CREDIT, 22979.11, Mumbai, DEV22
1772173277, TXN003802, ACC602, DEBIT, 19619.41, Pune, DEV24
1772172718, TXN003803, ACC601, DEBIT, 28485.77, Kolkata, DEV21
1772174411, TXN003804, ACC504, CREDIT, 30434.53, Delhi, DEV13
1772171886, TXN003805, ACC603, DEBIT, 16519.75, Jaipur, DEV10
1772172104, TXN003806, ACC604, CREDIT, 563.53, Bangalore, DEV12
1772175132, TXN003807, ACC602, DEBIT, 26393.1, Kolkata, DEV23
1772174630, TXN003808, ACC505, DEBIT, 10490.73, Lucknow, DEV22
1772174567, TXN003809, ACC505, DEBIT, 8325.24, Ahmedabad, DEV12
1772173476, TXN003810, ACC501, CREDIT, 2614.94, Ahmedabad, DEV10
1772174865, TXN003811, ACC505, CREDIT, 12211.56, Hyderabad, DEV11
1772173012, TXN003812, ACC501, CREDIT, 21355.91, Kolkata, DEV21
1772172899, TXN003813, ACC501, CREDIT, 4306.4, Bangalore, DEV13
1772171726, TXN003814, ACC505, DEBIT, 22076.55, Kolkata, DEV21
1772174616, TXN003815, ACC604, CREDIT, 28871.97, Pune, DEV25
1772172675, TXN003816, ACC605, CREDIT, 22883.27, Mumbai, DEV21
1772173177, TXN003817, ACC602, DEBIT, 5531.91, Pune, DEV21
1772174378, TXN003818, ACC503, CREDIT, 3956.43, Lucknow, DEV10
1772171822, TXN003819, ACC502, DEBIT, 4297.89, Hyderabad, DEV21
1772173652, TXN003820, ACC504, DEBIT, 26208.64, Delhi, DEV23
1772174178, TXN003821, ACC504, DEBIT, 20609.37, Chennai, DEV22
1772174082, TXN003822, ACC604, CREDIT, 25878.63, Delhi, DEV14
1772173237, TXN003823, ACC505, CREDIT, 29366.98, Bangalore, DEV13
1772174596, TXN003824, ACC604, CREDIT, 16941.03, Lucknow, DEV21
1772173348, TXN003825, ACC602, CREDIT, 15419.08, Jaipur, DEV24
1772173667, TXN003826, ACC603, CREDIT, 26031.45, Chennai, DEV24
1772174650, TXN003827, ACC502, DEBIT, 2972.57, Mumbai, DEV12
1772175148, TXN003828, ACC601, DEBIT, 18632.8, Bangalore, DEV22
1772174882, TXN003829, ACC503, CREDIT, 15941.17, Kolkata, DEV12
1772174893, TXN003830, ACC502, DEBIT, 17580.17, Hyderabad, DEV23
1772174524, TXN003831, ACC603, CREDIT, 6574.85, Jaipur, DEV22
1772173397, TXN003832, ACC602, CREDIT, 19769.61, Kolkata, DEV13
1772175104, TXN003833, ACC601, CREDIT, 11757.78, Hyderabad, DEV24
1772172640, TXN003834, ACC604, CREDIT, 23156.9, Kolkata, DEV12
1772174888, TXN003835, ACC504, CREDIT, 23305.89, Ahmedabad, DEV24
1772173191, TXN003836, ACC501, DEBIT, 17377.44, Lucknow, DEV14
1772172433, TXN003837, ACC504, DEBIT, 16801.01, Pune, DEV10
1772171868, TXN003838, ACC601, DEBIT, 10081.46, Pune, DEV25
1772171837, TXN003839, ACC501, CREDIT, 10094.8, Kolkata, DEV10
1772171764, TXN003840, ACC601, CREDIT, 17777.16, Ahmedabad, DEV11
1772173112, TXN003841, ACC602, CREDIT, 14646.8, Pune, DEV23
1772174093, TXN003842, ACC601, CREDIT, 8928.6, Delhi, DEV25
1772174200, TXN003843, ACC503, DEBIT, 14915.75, Pune, DEV25
1772171886, TXN003844, ACC605, CREDIT, 27693.39, Mumbai, DEV14
1772172510, TXN003845, ACC504, DEBIT, 27710.4, Kolkata, DEV22
1772174467, TXN003846, ACC502, CREDIT, 15766.24, Kolkata, DEV10
1772174770, TXN003847, ACC503, DEBIT, 22812.61, Kolkata, DEV12
1772172266, TXN003848, ACC502, DEBIT, 9869.95, Chennai, DEV12
1772173904, TXN003849, ACC501, DEBIT, 24741.23, Chennai, DEV13
1772173488, TXN003850, ACC605, CREDIT, 17741.02, Jaipur, DEV23
1772175043, TXN003851, ACC501, DEBIT, 17124.98, Delhi, DEV12
1772174202, TXN003852, ACC602, DEBIT, 28559.44, Kolkata, DEV11
1772174950, TXN003853, ACC604, DEBIT, 19928.42, Pune, DEV13
1772173603, TXN003854, ACC605, DEBIT, 11591.2, Mumbai, DEV12
1772173774, TXN003855, ACC505, CREDIT, 22715.18, Mumbai, DEV23
1772174063, TXN003856, ACC501, DEBIT, 7936.97, Ahmedabad, DEV25
1772173905, TXN003857, ACC605, CREDIT, 22325.55, Mumbai, DEV24
1772174455, TXN003858, ACC505, DEBIT, 6560.68, Lucknow, DEV13
1772172182, TXN003859, ACC502, DEBIT, 17057.48, Pune, DEV11
1772173596, TXN003860, ACC603, CREDIT, 19718.1, Mumbai, DEV23
1772173441, TXN003861, ACC605, CREDIT, 1604.83, Mumbai, DEV23
1772172406, TXN003862, ACC605, CREDIT, 11949.2, Kolkata, DEV14
1772173884, TXN003863, ACC603, DEBIT, 17968.27, Hyderabad, DEV13
1772173330, TXN003864, ACC503, CREDIT, 12407.99, Mumbai, DEV24
1772172096, TXN003865, ACC505, DEBIT, 17146.76, Jaipur, DEV11
1772172507, TXN003866, ACC604, DEBIT, 18275.85, Bangalore, DEV13
1772174161, TXN003867, ACC605, DEBIT, 14322.28, Lucknow, DEV24
1772173942, TXN003868, ACC603, CREDIT, 15530.99, Hyderabad, DEV12
1772171982, TXN003869, ACC503, DEBIT, 13959.68, Bangalore, DEV14
1772173622, TXN003870, ACC602, CREDIT, 1727.88, Chennai, DEV22
1772172281, TXN003871, ACC501, DEBIT, 25163.74, Hyderabad, DEV10
1772172047, TXN003872, ACC503, CREDIT, 14201.82, Hyderabad, DEV24
1772174036, TXN003873, ACC601, DEBIT, 27091.89, Mumbai, DEV22
1772174926, TXN003874, ACC604, DEBIT, 7102.5, Lucknow, DEV13
1772172634, TXN003875, ACC604, CREDIT, 20743.62, Kolkata, DEV24
1772172626, TXN003876, ACC501, CREDIT, 4728.45, Chennai, DEV24
1772175208, TXN003877, ACC602, DEBIT, 10764.98, Kolkata, DEV22
1772171966, TXN003878, ACC503, CREDIT, 21079.22, Pune, DEV24
1772173159, TXN003879, ACC605, CREDIT, 24060.99, Hyderabad, DEV14
1772172151, TXN003880, ACC604, CREDIT, 11570.08, Lucknow, DEV12
1772172483, TXN003881, ACC503, CREDIT, 17007.72, Chennai, DEV23
1772172176, TXN003882, ACC603, CREDIT, 18414.73, Lucknow, DEV24
1772172845, TXN003883, ACC503, DEBIT, 26363.11, Ahmedabad, DEV21
1772173818, TXN003884, ACC505, DEBIT, 28361.89, Mumbai, DEV25
1772172573, TXN003885, ACC604, CREDIT, 26941.33, Chennai, DEV21
1772172344, TXN003886, ACC603, DEBIT, 25787.69, Jaipur, DEV11
1772175084, TXN003887, ACC504, CREDIT, 30090.13, Pune, DEV10
1772174469, TXN003888, ACC601, DEBIT, 14997.52, Bangalore, DEV24
1772171751, TXN003889, ACC601, CREDIT, 9327.01, Kolkata, DEV10
1772172838, TXN003890, ACC504, DEBIT, 23467.98, Jaipur, DEV14
1772172427, TXN003891, ACC602, CREDIT, 27888.99, Mumbai, DEV10
1772174224, TXN003892, ACC502, CREDIT, 28361.91, Jaipur, DEV25
1772172515, TXN003893, ACC601, DEBIT, 26856.13, Ahmedabad, DEV10
1772174039, TXN003894, ACC505, DEBIT, 5466.03, Ahmedabad, DEV24
1772172895, TXN003895, ACC502, CREDIT, 3867.19, Mumbai, DEV21
1772175128, TXN003896, ACC505, CREDIT, 2400.38, Jaipur, DEV24
1772175066, TXN003897, ACC603, DEBIT, 29356.06, Jaipur, DEV13
1772174092, TXN003898, ACC502, CREDIT, 4130.91, Lucknow, DEV22
1772173563, TXN003899, ACC503, CREDIT, 2062.56, Delhi, DEV25
1772171792, TXN003900, ACC504, CREDIT, 18331.77, Delhi, DEV24
1772174651, TXN003901, ACC502, CREDIT, 3999.37, Bangalore, DEV22
1772171895, TXN003902, ACC504, DEBIT, 11464.52, Pune, DEV23
1772171832, TXN003903, ACC504, DEBIT, 12171.01, Chennai, DEV23
1772172365, TXN003904, ACC603, DEBIT, 18006.56, Bangalore, DEV25
1772174941, TXN003905, ACC605, CREDIT, 15283.22, Pune, DEV24
1772175057, TXN003906, ACC501, CREDIT, 30038.97, Mumbai, DEV12
1772174089, TXN003907, ACC605, CREDIT, 14508.04, Delhi, DEV24
1772173253, TXN003908, ACC604, CREDIT, 15189.16, Delhi, DEV24
1772174277, TXN003909, ACC503, CREDIT, 28754.28, Delhi, DEV23
1772172874, TXN003910, ACC604, CREDIT, 30079.81, Mumbai, DEV23
1772173179, TXN003911, ACC503, CREDIT, 1477.98, Kolkata, DEV11
1772172681, TXN003912, ACC604, DEBIT, 6294.1, Ahmedabad, DEV13
1772172480, TXN003913, ACC504, CREDIT, 7402.05, Delhi, DEV23
1772173151, TXN003914, ACC501, DEBIT, 16915.54, Mumbai, DEV12
1772172759, TXN003915, ACC503, CREDIT, 19955.27, Chennai, DEV11
1772174966, TXN003916, ACC605, DEBIT, 9031.42, Bangalore, DEV11
1772174913, TXN003917, ACC503, CREDIT, 4592.07, Mumbai, DEV11
1772174182, TXN003918, ACC504, DEBIT, 10422.77, Delhi, DEV25
1772174343, TXN003919, ACC601, DEBIT, 21580.91, Chennai, DEV24
1772175152, TXN003920, ACC503, CREDIT, 16692.25, Delhi, DEV10
1772173940, TXN003921, ACC502, DEBIT, 3970.81, Lucknow, DEV11
1772175226, TXN003922, ACC501, CREDIT, 8188.55, Lucknow, DEV25
1772172219, TXN003923, ACC503, CREDIT, 21264.04, Kolkata, DEV24
1772172967, TXN003924, ACC504, DEBIT, 10888.96, Ahmedabad, DEV10
1772172705, TXN003925, ACC501, DEBIT, 6755.08, Pune, DEV14
1772172047, TXN003926, ACC604, CREDIT, 12592.5, Chennai, DEV21
1772172442, TXN003927, ACC601, DEBIT, 13840.1, Lucknow, DEV10
1772173144, TXN003928, ACC604, CREDIT, 690.69, Pune, DEV11
1772172278, TXN003929, ACC501, CREDIT, 17417.21, Ahmedabad, DEV14
1772174621, TXN003930, ACC601, CREDIT, 10542.15, Ahmedabad, DEV21
1772173197, TXN003931, ACC505, CREDIT, 30307.72, Jaipur, DEV23
1772174803, TXN003932, ACC602, CREDIT, 28669.87, Ahmedabad, DEV11
1772174255, TXN003933, ACC503, CREDIT, 17189.91, Chennai, DEV12
1772174103, TXN003934, ACC502, DEBIT, 3771.57, Hyderabad, DEV22
1772173420, TXN003935, ACC602, CREDIT, 28484.97, Bangalore, DEV24
1772173992, TXN003936, ACC602, CREDIT, 15725.82, Ahmedabad, DEV22
1772173785, TXN003937, ACC603, DEBIT, 2167.01, Mumbai, DEV22
1772172471, TXN003938, ACC501, CREDIT, 11085.95, Hyderabad, DEV23
1772172559, TXN003939, ACC601, CREDIT, 20195.71, Lucknow, DEV11
1772174997, TXN003940, ACC603, DEBIT, 5787.69, Delhi, DEV23
1772174368, TXN003941, ACC501, DEBIT, 876.24, Lucknow, DEV24
1772172461, TXN003942, ACC501, CREDIT, 28954.21, Pune, DEV24
1772173535, TXN003943, ACC501, DEBIT, 8864.77, Lucknow, DEV13
1772174086, TXN003944, ACC603, CREDIT, 5225.38, Jaipur, DEV24
1772171722, TXN003945, ACC505, CREDIT, 27235.27, Ahmedabad, DEV10
1772172877, TXN003946, ACC604, CREDIT, 5586.11, Hyderabad, DEV24
1772172169, TXN003947, ACC504, CREDIT, 20720.59, Kolkata, DEV14
1772174154, TXN003948, ACC505, CREDIT, 27020.2, Jaipur, DEV25
1772174145, TXN003949, ACC601, DEBIT, 15709.88, Bangalore, DEV24
1772172777, TXN003950, ACC604, CREDIT, 1270.25, Hyderabad, DEV23
1772172580, TXN003951, ACC502, DEBIT, 25450.95, Chennai, DEV23
1772173317, TXN003952, ACC602, DEBIT, 2733.51, Mumbai, DEV23
1772174209, TXN003953, ACC503, DEBIT, 4127.73, Delhi, DEV11
1772172680, TXN003954, ACC501, DEBIT, 4372.67, Ahmedabad, DEV24
1772173808, TXN003955, ACC505, CREDIT, 2065.26, Ahmedabad, DEV25
1772174102, TXN003956, ACC504, DEBIT, 12198.48, Kolkata, DEV21
1772172712, TXN003957, ACC605, CREDIT, 817.1, Lucknow, DEV10
1772174519, TXN003958, ACC604, DEBIT, 24936.96, Chennai, DEV12
1772172919, TXN003959, ACC502, DEBIT, 23767.62, Pune, DEV13
1772172552, TXN003960, ACC504, DEBIT, 966.73, Ahmedabad, DEV12
1772171844, TXN003961, ACC505, DEBIT, 25116.65, Delhi, DEV10
1772173538, TXN003962, ACC502, CREDIT, 8496.91, Mumbai, DEV23
1772172162, TXN003963, ACC503, DEBIT, 14625.27, Kolkata, DEV23
1772174389, TXN003964, ACC504, CREDIT, 13242.63, Bangalore, DEV25
1772173017, TXN003965, ACC504, DEBIT, 23864.91, Lucknow, DEV23
1772173785, TXN003966, ACC501, CREDIT, 1160.05, Ahmedabad, DEV25
1772174866, TXN003967, ACC603, CREDIT, 909.86, Ahmedabad, DEV21
1772174264, TXN003968, ACC601, DEBIT, 7319.83, Bangalore, DEV14
1772172472, TXN003969, ACC505, DEBIT, 24211.56, Chennai, DEV13
1772174337, TXN003970, ACC501, CREDIT, 24643.34, Jaipur, DEV22
1772174909, TXN003971, ACC603, DEBIT, 26129.88, Jaipur, DEV13
1772173490, TXN003972, ACC502, CREDIT, 10010.67, Bangalore, DEV21
1772174140, TXN003973, ACC503, DEBIT, 1815.16, Pune, DEV12
1772172376, TXN003974, ACC605, CREDIT, 24829.76, Mumbai, DEV22
1772173345, TXN003975, ACC503, DEBIT, 27530.8, Kolkata, DEV25
1772172262, TXN003976, ACC502, CREDIT, 28963.12, Delhi, DEV25
1772172166, TXN003977, ACC505, CREDIT, 2049.73, Hyderabad, DEV13
1772175157, TXN003978, ACC603, CREDIT, 8943.93, Pune, DEV25
1772172040, TXN003979, ACC505, DEBIT, 21103.04, Jaipur, DEV24
1772174254, TXN003980, ACC503, CREDIT, 27805.04, Delhi, DEV10
1772172748, TXN003981, ACC601, DEBIT, 20777.42, Lucknow, DEV13
1772172432, TXN003982, ACC603, DEBIT, 25282.35, Kolkata, DEV23
1772173935, TXN003983, ACC604, CREDIT, 25962.71, Mumbai, DEV10
1772172381, TXN003984, ACC505, CREDIT, 22443.73, Pune, DEV12
1772171846, TXN003985, ACC504, DEBIT, 13426.73, Ahmedabad, DEV14
1772174358, TXN003986, ACC501, DEBIT, 11117.61, Kolkata, DEV21
1772171996, TXN003987, ACC602, CREDIT, 28175.02, Chennai, DEV25
1772174234, TXN003988, ACC504, DEBIT, 20400.38, Chennai, DEV10
1772173862, TXN003989, ACC602, CREDIT, 11427.43, Hyderabad, DEV13
1772172674, TXN003990, ACC501, DEBIT, 30462.89, Pune, DEV12
1772175152, TXN003991, ACC604, CREDIT, 1506.54, Hyderabad, DEV11
1772172568, TXN003992, ACC502, CREDIT, 3426.18, Ahmedabad, DEV23
1772173478, TXN003993, ACC503, CREDIT, 15117.49, Ahmedabad, DEV23
1772172945, TXN003994, ACC501, CREDIT, 17394.38, Delhi, DEV10
1772175014, TXN003995, ACC505, DEBIT, 1460.15, Bangalore, DEV12
1772174067, TXN003996, ACC604, CREDIT, 29744.38, Chennai, DEV13
1772173317, TXN003997, ACC601, CREDIT, 1793.7, Chennai, DEV13
1772174893, TXN003998, ACC604, CREDIT, 18229.3, Ahmedabad, DEV14
1772174043, TXN003999, ACC601, CREDIT, 8568.99, Hyderabad, DEV11
1772174591, TXN004000, ACC605, DEBIT, 17973.42, Mumbai, DEV24

